211922	1071927	
586680	1071927	
1071487	1071927	
1071910	1071927	
1071912	1071927	
1071913	1071927	
1071914	1071927	
1071915	1071927	
1071916	1071927	
1071917	1071927	
1071918	1071927	
1071919	1071927	
1071920	1071927	
1071921	1071927	
1071922	1071927	
1071923	1071927	
1071924	1071927	
1071925	1071927	
1071926	1071927	
1071927	1071928	
1071927	1071929	
1071927	1071930	
1071927	1071931	
1071927	1071932	
1071927	1071933	
1071927	1797693	
1071927	1798271	
1071927	1798722	
1071927	1798967	
1071927	1798969	
1071927	1798970	
1071927	1798971	
1071927	1798972	
1071927	1798973	
1071927	1798974	
1071927	1799301	
1071927	1799302	
1071927	1799303	
1071927	1799304	
1071927	1799306	
1071927	1799307	
1071927	2305864	
1071927	3456896	
1071927	3456901	
1071927	3456903	
1071927	3456904	
1071927	3456905	
1071927	3456906	
1071927	3456907	
1071927	3456908	
1071927	3456910	
1071927	3456911	
1071927	3456912	
1071927	3456913	
1071927	3456914	
1071927	3456916	
1071927	3456921	
2999	211922	
9794	586680	
13300	586680	
15879	586680	
15920	586680	
27046	586680	
43319	586680	
43329	586680	
157614	211922	
157614	586680	
180800	586680	
184907	586680	
184914	586680	
209904	211922	
211922	228340	
211922	233712	
211922	248974	
211922	406761	
211922	406904	
211922	407043	
211922	413749	
211922	413820	
211922	418306	
211922	418307	
211922	418320	
211922	418354	
211922	424087	
211922	429515	
211922	457702	
211922	466870	
211922	471430	
211922	472029	
211922	474393	
211922	542390	
211922	584127	
211922	584309	
211922	584342	
211922	585579	
211922	588076	
211922	609018	
211922	629071	
211922	636874	
211922	648381	
211922	662942	
211922	664307	
211922	689044	
211922	702660	
211922	719457	
211922	792731	
211922	815147	
211922	822188	
211922	834105	
211922	836851	
211922	911574	
211922	914535	
211922	922142	
211922	1002068	
211922	1071914	
211922	1094880	
211922	1095998	
211922	1132422	
211922	1151902	
211922	1169356	
211922	1171754	
211922	1175328	
211922	1490019	
211922	1653724	
211922	1716617	
211922	1763002	
211922	1804750	
211922	1816533	
211922	1940942	
211922	2141588	
211922	2226456	
211922	2405405	
211922	2462565	
211922	2478072	
211922	2888150	
211922	2888156	
211922	2888157	
211922	2888158	
211922	3522735	
217876	586680	
228340	586680	
246503	586680	
251954	586680	
261280	586680	
269411	586680	
270132	586680	
272031	1071913	
285697	1071487	
292677	586680	
294210	586680	
294222	586680	
294757	586680	
342345	1798271	
342351	1798271	
345630	586680	
345689	586680	
345777	586680	
347547	586680	
373723	586680	
380696	586680	
381484	586680	
382165	586680	
383369	586680	
390919	586680	
390923	586680	
391776	586680	
391926	586680	
391985	586680	
393745	586680	
393793	586680	
393798	586680	
393803	586680	
393896	586680	
393901	586680	
396131	586680	
396147	586680	
396178	586680	
416620	586680	
416657	1071916	
416657	1797693	
416797	586680	
417477	586680	
424534	586680	
424542	586680	
424544	586680	
435266	586680	
442923	586680	
442965	586680	
443268	586680	
443268	1797693	
443653	586680	
458490	586680	
469758	586680	
469780	586680	
486092	586680	
486189	586680	
486260	586680	
486272	586680	
486276	586680	
486312	586680	
