1	352
1	645
1	736
2	722
2	862
2	985
3	73
3	850
3	891
4	234
4	858
4	892
5	95
5	384
5	963
6	640
6	795
6	813
7	632
7	641
7	947
8	316
8	386
8	911
9	61
9	516
9	628
10	33
10	716
10	901
11	839
11	876
11	935
12	248
12	300
12	876
13	822
13	871
13	978
14	84
14	623
14	837
15	265
15	565
15	767
16	53
16	449
16	745
17	123
17	256
17	446
18	104
18	373
18	973
19	133
19	499
19	965
20	108
20	777
20	805
21	661
21	793
21	933
22	589
22	795
22	926
23	740
23	963
23	970
24	240
24	525
24	574
25	322
25	639
25	643
26	368
26	733
26	797
27	478
27	813
27	886
28	354
28	418
28	846
29	411
29	679
29	998
30	364
30	496
30	509
31	422
31	653
31	974
32	540
32	930
32	939
33	10
33	903
33	986
34	469
34	637
34	983
35	389
35	580
35	815
36	318
36	523
36	974
37	498
37	957
37	987
38	295
38	775
38	965
39	162
39	739
39	976
40	284
40	436
40	738
41	408
41	878
41	987
42	789
42	922
42	989
43	223
43	647
43	974
44	342
44	430
44	896
45	787
45	933
45	988
46	476
46	660
46	912
47	320
47	896
47	932
48	455
48	543
48	604
49	380
49	405
49	763
50	385
50	824
50	889
51	147
51	294
51	650
52	308
52	518
52	814
53	16
53	454
53	937
54	893
54	922
54	968
55	395
55	433
55	721
56	95
56	185
56	360
57	780
57	862
57	985
58	195
58	655
58	970
59	565
59	659
59	927
60	237
60	976
60	996
61	9
61	475
61	754
62	746
62	914
62	946
63	461
63	770
63	859
64	696
64	706
64	749
65	409
65	700
65	988
66	583
66	824
66	992
67	238
67	452
67	495
68	196
68	850
68	942
69	218
69	651
69	967
70	943
70	957
70	990
71	326
71	708
71	817
72	303
72	798
72	985
73	3
73	689
73	945
74	337
74	529
74	690
75	398
75	522
75	920
76	479
76	662
76	729
77	96
77	320
77	881
78	150
78	338
78	770
79	482
79	940
79	958
80	542
80	813
80	975
81	383
81	870
81	993
82	532
82	763
82	950
83	427
83	432
83	575
84	14
84	156
84	651
85	342
85	430
86	444
86	495
86	718
87	724
87	921
87	936
88	864
88	911
88	921
89	618
89	695
89	934
90	224
90	851
90	969
91	472
91	501
91	986
92	288
92	383
92	993
93	639
93	799
93	818
94	361
94	373
94	988
95	5
95	56
95	986
96	77
96	746
96	898
97	953
97	966
97	972
98	388
98	447
98	927
99	786
99	826
99	945
100	184
100	199
100	920
101	743
101	823
101	851
102	104
102	742
102	994
103	767
103	791
103	882
104	18
104	102
104	787
105	141
105	661
105	894
106	879
106	880
106	919
107	730
107	770
107	911
108	20
108	414
108	825
109	610
109	687
109	964
110	863
110	931
110	965
111	149
111	661
111	782
112	655
112	740
112	964
113	723
113	877
113	913
114	145
114	246
114	865
115	615
115	691
115	1000
116	741
116	837
116	868
117	661
117	830
117	866
118	153
118	750
118	790
119	360
119	499
119	631
120	590
120	682
120	843
121	790
121	806
121	995
