1	190
1	770
1	918
2	95
2	315
2	474
3	748
3	901
3	982
4	681
4	789
4	995
5	77
5	296
5	365
6	244
6	513
6	804
7	153
7	881
7	930
8	711
8	784
8	866
9	92
9	649
9	908
10	774
10	897
11	735
11	910
11	997
12	672
12	748
12	974
13	147
13	209
13	510
14	281
14	856
14	892
15	593
15	833
15	981
16	722
16	959
16	974
17	181
17	222
17	923
18	541
18	869
18	970
19	230
19	602
20	429
20	490
20	992
21	22
21	91
21	770
22	21
22	745
22	839
23	40
23	82
23	641
24	523
24	693
24	970
25	518
25	671
25	674
26	118
26	368
26	908
27	625
27	772
27	776
28	592
28	698
28	980
29	551
29	891
29	932
30	36
30	692
30	707
31	511
31	720
31	771
32	480
32	595
32	744
33	206
33	261
33	975
34	914
34	916
34	970
35	542
35	763
35	818
36	30
36	474
36	521
37	796
37	862
37	938
38	103
38	125
38	779
39	534
39	772
39	999
40	23
40	594
40	885
41	288
41	393
41	962
42	526
42	713
42	950
43	270
43	394
43	767
44	151
44	223
44	996
45	506
45	621
45	989
46	652
46	793
46	821
47	215
47	538
47	726
48	269
48	890
48	991
49	254
49	451
49	881
50	655
50	936
50	978
51	414
51	522
51	722
52	334
52	559
52	990
53	91
53	962
53	1000
54	141
54	878
54	977
55	57
55	73
55	117
56	202
56	781
56	933
57	55
57	418
57	948
58	66
58	214
58	829
59	683
59	879
59	918
60	928
60	929
60	963
61	355
61	561
61	940
62	364
62	567
62	973
63	140
63	204
63	760
64	151
64	347
64	937
65	143
65	408
65	988
66	58
66	843
66	924
67	413
67	454
67	848
68	148
68	661
68	699
69	195
69	877
69	904
70	156
70	239
70	452
71	560
71	960
71	961
72	246
72	868
72	964
73	55
73	705
73	964
74	803
74	927
74	928
75	167
75	670
75	814
76	791
76	889
76	982
77	5
77	130
77	761
78	117
78	350
78	725
79	839
79	858
79	981
80	98
80	733
80	816
81	155
81	750
81	827
82	23
82	431
82	793
83	105
83	570
83	808
84	496
84	809
84	819
85	594
85	922
85	950
86	250
86	561
86	985
87	453
87	624
87	962
88	341
88	353
88	603
89	390
89	875
89	884
90	657
90	892
90	987
91	21
91	53
91	962
92	9
92	314
92	954
93	132
93	340
93	544
94	133
94	527
94	792
95	2
95	352
95	785
96	712
96	777
96	796
97	421
97	452
97	976
98	80
98	678
98	887
99	679
99	757
99	898
100	216
100	511
100	850
101	310
101	690
101	940
102	651
102	814
102	914
103	38
103	710
103	891
104	516
104	645
104	835
105	83
105	295
105	604
106	303
106	665
106	932
107	758
107	770
107	946
108	381
108	529
108	576
109	110
109	946
109	981
110	109
110	358
110	646
111	148
111	823
111	910
112	697
112	873
112	920
113	367
113	634
113	817
114	145
114	808
114	998
115	121
115	850
115	865
116	389
116	875
116	974
117	55
117	78
117	878
118	26
118	259
118	471
119	906
119	908
119	929
120	757
120	919
120	976
121	115
121	550
121	653
122	299
122	653
122	941
123	488
123	632
123	774
124	784
124	820
124	900
125	38
125	467
125	610
126	600
126	782
126	933
127	195
127	814
127	830
128	479
128	601
128	801
129	570
129	743
129	914
130	77
130	926
130	990
131	210
131	736
131	952
132	93
132	949
132	951
133	94
133	851
133	988
134	248
134	331
134	903
135	582
135	924
135	957
136	669
136	768
136	953
137	750
137	907
137	929
138	241
138	853
138	971
139	482
139	602
139	949
140	63
140	477
140	718
141	54
141	247
141	923
142	386
142	724
142	985
143	65
143	436
143	448
144	645
144	699
144	910
145	114
145	751
145	761
146	775
146	780
146	894
147	13
147	648
147	920
148	68
148	111
148	956
149	621
149	748
149	973
150	483
150	751
150	971
151	44
151	64
151	545
152	754
152	819
152	844
153	7
153	610
153	930
154	166
154	477
154	729
155	81
155	445
155	993
156	70
156	931
156	959
157	714
157	801
157	911
158	848
158	904
158	921
159	703
159	948
159	964
160	338
160	694
160	797
161	356
161	673
161	885
162	554
162	768
162	852
163	164
163	727
163	947
164	163
164	736
164	906
165	407
165	483
165	970
166	154
166	353
166	945
167	75
167	553
167	828
168	473
168	755
168	888
169	252
169	455
169	968
170	464
170	857
170	911
171	347
171	437
171	915
172	578
172	863
172	974
173	751
173	880
173	882
174	297
174	298
174	724
175	615
175	738
175	958
176	497
176	780
176	966
177	491
177	720
177	877
178	239
178	735
178	835
179	423
179	775
179	965
180	429
180	894
180	988
181	17
181	686
181	999
182	257
182	725
182	964
183	783
183	833
183	955
184	233
184	803
184	907
185	606
185	826
185	828
186	654
186	910
186	973
187	506
187	691
187	931
188	658
188	812
188	992
189	670
189	877
189	904
190	1
190	942
190	955
191	391
191	432
191	698
192	284
192	820
192	958
193	552
193	753
193	955
194	676
194	718
194	763
195	69
195	127
195	865
196	203
196	760
196	945
197	689
197	838
197	969
198	658
198	739
198	985
199	505
199	811
199	978
200	591
200	855
200	908
201	216
201	377
201	830
202	56
202	928
202	933
203	196
203	966
203	987
204	63
204	408
204	978
205	294
205	336
205	928
206	33
206	685
206	761
207	717
207	890
207	895
208	672
208	706
208	764
209	13
209	371
209	742
210	131
210	438
210	733
211	525
211	728
211	833
212	449
212	580
212	993
213	339
213	474
213	551
214	58
214	988
214	992
215	47
215	577
215	587
216	100
216	201
216	853
217	235
217	647
217	852
218	364
218	642
218	735
219	531
219	539
219	982
220	658
220	769
220	987
221	754
221	883
221	965
222	17
222	622
222	909
223	44
223	786
223	808
224	380
224	398
224	775
225	361
225	787
225	890
226	750
226	797
226	887
227	329
227	887
227	906
228	271
228	543
228	697
229	662
229	888
229	919
230	19
230	316
230	772
231	432
231	768
231	816
232	550
232	825
232	941
233	184
233	647
233	980
234	251
234	578
234	989
235	217
235	938
235	986
236	642
236	679
236	984
237	390
237	823
237	974
238	352
238	381
238	451
239	70
239	178
239	863
240	557
240	620
240	890
241	138
241	454
241	916
242	772
242	776
242	909
243	674
243	814
243	828
244	6
244	797
244	980
245	399
245	854
245	908
246	72
246	350
246	841
247	141
247	909
247	951
248	134
248	410
248	724
249	701
249	793
249	820
250	86
250	843
250	968
251	234
251	668
251	902
252	169
252	682
252	966
253	493
253	601
253	696
254	49
254	942
254	961
255	346
255	862
255	874
256	913
256	918
256	979
257	182
257	675
257	949
258	729
258	936
258	945
259	118
259	314
259	750
260	315
260	453
260	821
261	33
261	422
261	941
262	308
262	905
262	943
263	669
263	887
263	905
264	461
264	724
264	968
265	495
265	662
265	919
266	325
266	394
266	821
267	353
267	563
267	856
268	439
268	703
268	810
269	48
269	589
269	730
270	43
270	745
270	930
271	228
271	382
271	753
272	318
272	620
272	730
273	430
273	902
273	984
274	339
274	697
274	960
275	786
275	825
275	846
276	632
276	755
276	931
277	893
277	902
277	959
278	460
278	634
278	717
279	753
279	834
279	1000
280	394
280	779
280	885
281	14
281	655
281	763
282	611
282	639
282	975
283	320
283	583
283	999
284	192
284	692
284	793
285	391
285	425
285	993
286	454
286	869
286	975
287	289
287	459
287	844
288	41
288	635
288	913
289	287
289	780
289	988
290	432
290	788
290	906
291	390
291	532
291	539
292	822
292	977
292	983
293	305
293	644
293	860
294	205
294	861
294	927
295	105
295	832
295	850
296	5
296	334
296	555
297	174
297	775
297	856
298	174
298	690
298	965
299	122
299	916
299	996
300	920
300	950
300	979
301	552
301	858
301	922
302	449
302	854
302	929
303	106
303	335
303	629
304	312
304	430
304	590
305	293
305	613
305	917
306	769
306	812
306	831
307	334
307	579
307	967
308	262
308	481
308	994
309	704
309	797
309	872
310	101
310	658
310	729
311	587
311	789
311	843
312	304
312	535
312	976
313	434
313	700
313	977
314	92
314	259
314	466
315	2
315	260
315	836
316	230
316	714
316	772
317	329
317	524
317	750
318	272
318	583
318	747
319	618
319	687
319	830
320	283
320	805
320	948
321	611
321	761
321	865
322	839
322	866
322	979
323	584
323	715
323	934
324	433
324	528
324	840
325	266
325	709
325	960
326	362
326	374
326	974
327	556
327	752
327	985
328	397
328	410
328	656
328	702
329	227
329	317
329	649
329	943
330	409
330	795
330	813
330	955
331	134
331	359
331	656
331	936
332	402
332	656
332	965
332	988
333	768
333	781
333	803
333	952
334	52
334	296
334	307
334	869
335	303
335	648
335	821
335	955
336	205
336	405
336	580
336	944
337	768
337	781
337	907
337	993
338	160
338	600
338	899
338	943
339	213
339	274
339	740
339	767
340	93
340	787
340	841
340	948
341	88
341	577
341	637
341	818
342	451
342	607
342	629
342	742
343	435
343	712
343	861
343	887
344	461
344	760
344	769
344	789
345	387
345	544
345	725
345	838
346	255
346	591
346	816
346	986
347	64
347	171
347	800
347	830
348	480
348	773
348	817
348	951
349	441
349	653
349	771
349	915
350	78
350	246
350	631
350	951
351	782
351	796
351	871
351	994
352	95
352	238
352	834
352	962
353	88
353	166
353	267
353	548
354	356
354	393
354	409
354	962
355	61
355	542
355	656
355	966
356	161
356	354
356	738
356	770
357	704
357	796
357	797
357	953
358	110
358	409
358	442
358	652
359	331
359	792
359	892
359	894
360	383
360	576
360	644
360	758
361	225
361	663
361	909
361	949
362	326
362	507
362	791
362	898
363	490
363	657
363	775
363	945
364	62
364	218
364	884
364	976
365	5
365	373
365	517
365	639
366	411
366	475
366	688
366	971
367	113
367	622
367	703
367	773
368	26
368	536
368	929
368	963
369	718
369	892
369	940
369	957
370	804
370	927
370	954
370	994
371	209
371	913
371	925
