1	15 
2	19 
3	21 
4	22 
5	10 
6	18 
7	20 
8	17 
9	16 
10	16 
11	9 14 
12	18 
13	19 
14	8 
15	15 
16	6 
17	4 
18	10 
19	18 
20	18 
21	15 
22	12 
23	7 
24	19 
25	22 
26	17 
27	22 
28	4 
29	6 21 
30	17 
31	3 
32	17 
33	15 
34	15 19 
35	15 
36	20 
37	18 
38	15 
39	16 
40	4 
41	8 
42	2 
43	17 
44	21 
45	4 
46	18 
47	4 
48	7 
49	16 
50	15 
51	22 
52	21 
53	21 
54	15 
55	16 
56	7 
57	10 
58	18 
59	5 
60	21 
61	13 
62	10 
63	15 
64	20 
65	20 
66	21 
67	4 
68	7 
69	16 
70	18 
71	18 
72	9 
73	19 
74	2 
75	17 
76	20 
77	15 
78	16 
79	18 
80	17 
81	18 
82	13 
83	16 
84	16 
85	18 
86	16 
87	6 
88	18 
89	1 
90	17 
91	4 
92	4 
93	21 
94	9 
95	13 
96	17 
97	18 
98	15 
99	4 
100	1 
101	5 
102	11 
103	5 
104	18 
105	18 
106	3 
107	13 
108	14 
109	18 
110	14 
111	21 
112	15 
113	5 
114	22 
115	2 
116	9 
117	15 
118	21 
119	19 
120	10 
121	10 
122	16 
123	19 
124	10 
125	5 
126	21 
127	19 
128	5 
129	18 
130	18 
131	1 6 
132	16 
133	21 
134	14 
135	4 
136	2 
137	17 
138	5 
139	15 
140	16 
141	15 
142	9 18 
143	12 
144	11 
145	4 
146	5 
147	16 
148	17 
149	5 
150	10 
151	1 4 
152	1 
153	20 
154	9 
155	15 
156	9 
157	10 
158	21 
159	4 
160	21 
161	6 
162	22 
163	9 
164	15 
165	16 
166	4 
167	5 
168	19 
169	17 
170	7 
171	7 
172	10 
173	16 
174	22 
175	9 
176	15 
177	17 
178	17 
179	10 
180	18 
181	20 
182	10 
183	3 
184	2 
185	13 
186	18 
187	7 
188	18 
189	16 
190	21 
191	2 
192	6 
193	10 
194	6 
195	10 
196	18 
197	15 
198	17 
199	10 
200	3 
201	17 
202	11 
203	12 
204	17 
205	17 
206	3 
207	15 
208	17 
209	4 
210	7 
211	18 
212	6 
213	16 
214	15 
215	18 
216	13 
217	4 
218	18 
219	17 
220	2 
221	19 
222	6 
223	10 
224	13 
225	16 
226	18 
227	18 
228	17 
229	12 
230	17 
231	18 
232	14 
233	2 
234	1 
235	11 
236	22 
237	21 
238	17 
239	9 
240	7 21 
241	22 
242	20 
243	20 
244	19 
245	16 
246	17 
247	13 
248	19 
249	17 
250	3 
251	21 
252	4 
253	18 
254	3 
255	22 
256	21 
257	8 
258	14 17 
259	2 
260	16 
261	22 
262	18 
263	6 
264	5 
265	7 
266	18 
267	18 
268	4 
269	15 
270	15 
271	2 
272	4 
273	19 
274	4 
275	20 
276	13 
277	21 
278	17 
279	16 
280	17 
281	16 
282	1 
283	22 
284	2 
285	22 
286	21 
287	14 
288	22 
289	7 
290	17 
291	15 
292	17 
293	7 
294	11 
295	10 
296	16 
297	17 
298	15 
299	4 18 
300	10 
301	15 
302	8 
303	14 
304	15 
305	18 
306	13 
307	15 
308	4 
309	8 
310	7 
311	17 
312	16 
313	5 
314	14 
315	18 
316	2 
317	4 
318	17 
319	13 
320	2 
321	17 
322	21 
323	17 
324	18 
325	13 
326	17 
327	7 
328	21 
329	10 
330	14 
331	15 
332	21 
333	1 
334	16 17 
335	15 
336	20 
337	15 
338	19 
339	18 
340	21 
341	4 
342	10 
343	20 
344	4 
345	12 
346	18 
347	12 
348	19 
349	20 
350	4 
351	16 
352	16 
353	21 
354	18 
355	3 
356	7 
357	15 
358	18 
359	17 
360	21 
361	18 
362	16 
363	13 
364	17 
365	10 
366	10 
367	15 
368	4 
369	18 
370	15 
371	7 
372	6 
373	18 
374	17 
375	21 
376	2 
377	20 
378	16 
379	20 
380	12 
381	17 
382	9 
383	3 
384	4 
385	18 
386	15 
387	5 
388	6 
389	17 
390	17 
391	18 
392	15 
393	4 
394	4 
395	17 
396	21 
397	18 
398	6 
399	16 
400	13 
401	1 
402	15 
403	15 
404	21 
405	6 
406	4 
407	15 
408	8 
409	11 
410	4 
411	6 
412	7 
413	5 
414	7 
415	13 
416	15 
417	16 
418	3 
419	10 
420	12 
421	13 
422	16 
423	13 
424	14 
425	15 
426	4 
427	6 
428	16 
429	18 
430	11 
431	13 
432	20 
433	17 
434	21 
435	22 
436	4 
437	6 
438	9 
439	2 
440	1 
441	15 
442	4 
443	19 
444	15 
445	18 
446	7 
447	18 21 
448	2 
449	9 
450	9 
451	1 
452	4 
453	21 
454	18 
455	19 
456	19 
457	19 
458	13 
459	9 
460	9 
461	21 
462	21 
463	21 
464	17 
465	8 
466	16 
467	10 
468	19 
469	11 
470	18 
471	5 
472	19 
473	9 
474	16 
475	18 
476	8 
477	8 
478	10 
479	20 
480	5 
481	16 
482	17 21 
483	4 
484	13 
485	13 
486	18 
487	18 
488	16 
489	17 
490	4 
491	7 
492	18 
493	17 
494	7 
495	2 
496	15 
497	15 
498	9 
499	21 
500	21 
501	10 
502	22 
503	10 
504	14 
505	13 
506	7 
507	2 
508	2 
509	11 
510	18 
511	8 
512	11 
513	3 
514	21 
515	16 
516	3 20 
517	5 
518	17 
519	18 
520	17 
521	12 
522	11 
523	22 
524	12 
525	2 
526	17 
527	3 
528	6 
529	17 
530	4 
531	16 
532	15 
533	7 
534	8 
535	3 
536	21 
537	18 
538	15 
539	16 
540	8 
541	6 
542	7 
543	16 
544	7 
545	10 
546	19 
547	6 
548	18 
549	16 
550	18 
551	15 
552	13 
553	17 
554	8 18 
555	15 
556	18 
557	7 
558	20 
559	16 
560	8 
561	7 
562	17 
563	15 
564	7 
565	17 
566	15 
567	16 
568	21 
569	14 
570	1 
571	12 
572	13 
573	17 
574	3 
575	15 
576	9 
577	6 
578	15 
579	15 
580	11 
581	6 
582	7 
583	4 
584	16 
585	4 
586	16 
587	15 
588	1 
589	16 
590	13 
591	16 
592	4 
593	14 
594	1 
595	9 
596	6 
597	7 
598	5 
599	8 22 
600	3 
601	13 
602	4 
603	7 
604	18 
605	7 
606	6 
607	4 
608	10 
609	21 
610	13 
611	8 
612	17 
613	4 
614	4 
615	4 
616	15 
617	17 
618	18 
619	2 
620	11 
621	13 
622	3 
623	2 
624	7 
625	12 
626	9 
627	6 
628	20 
629	5 
630	2 
631	12 
632	13 
633	10 
634	12 
635	17 
636	16 
637	21 
638	12 
639	5 
640	21 
641	16 
642	1 
643	4 
644	1 
645	13 
646	19 
647	4 
648	15 
649	9 
650	15 
651	4 
652	6 
653	6 
654	4 
655	19 
656	4 
657	5 
658	13 
659	3 
660	15 
661	17 
662	15 
663	6 
664	16 
665	3 
666	21 
667	18 
668	18 
669	16 
670	18 
671	18 
672	19 
673	19 
674	17 
675	11 
676	5 
677	1 
678	15 
679	16 
680	18 
681	16 
682	22 
683	10 
684	1 
685	12 
686	17 
687	18 
688	18 
689	16 17 
690	3 
691	18 
692	17 
693	17 
694	6 
695	19 
696	22 
697	8 
698	2 
699	10 
700	16 
701	15 
702	6 
703	3 
704	4 
705	16 
706	10 
707	16 
708	4 
709	10 
710	3 
711	7 
712	5 
713	17 
714	6 
715	21 
716	1 
717	5 
718	10 
719	18 
720	4 
721	17 
722	10 
723	14 
724	4 
725	20 
726	10 
727	5 
728	15 
729	20 
730	1 
731	18 
732	2 
733	10 
734	22 
735	1 
736	16 
737	19 
738	9 
739	15 
740	4 
741	18 
742	16 
743	5 
744	10 
745	9 
746	7 
747	20 
748	4 
749	5 
750	15 
751	2 
752	16 
753	7 
754	10 
755	5 
756	17 
757	20 
758	21 
759	6 
760	16 
761	1 
762	12 
763	17 
764	11 
765	4 
766	13 
767	18 
768	2 
769	5 
770	15 
771	21 
772	16 
773	15 
774	21 
775	8 
776	15 
777	17 
778	16 
779	10 
780	19 
781	7 
782	19 
783	15 
784	18 
785	17 
786	4 
787	22 
788	14 
789	9 
790	4 
791	7 
792	12 
793	11 
794	16 
795	19 
796	4 
797	8 
798	19 
799	19 
800	18 
801	21 
802	21 
803	1 
804	18 
805	20 
806	21 
807	1 
808	3 
809	18 
810	14 
811	18 
812	14 
813	13 
814	19 
815	4 
816	12 
817	15 
818	7 
819	2 
820	17 
821	1 
822	11 
823	5 
824	4 
825	16 
826	17 
827	4 
828	16 
829	19 
830	10 
831	13 
832	18 
833	4 
834	17 
835	17 
836	18 
837	15 
838	13 
839	18 
840	7 
841	1 19 
842	11 
843	19 
844	17 
845	7 
846	21 
847	4 
848	21 
849	11 
850	17 
851	15 
852	9 
853	5 
854	13 
855	16 
856	20 
857	13 
858	10 
859	19 
860	8 
861	4 
862	21 
863	19 
864	21 
865	15 
866	17 
867	15 
868	4 
869	17 
870	17 
871	22 
872	15 
873	2 
874	15 
875	5 
876	18 
877	3 
878	15 
879	17 
880	1 
881	11 
882	13 
883	17 
884	16 
885	18 
886	4 17 
887	16 
888	5 
889	4 
890	9 
891	4 
892	4 
893	8 
894	20 
895	16 
896	17 
897	14 
898	21 
899	19 
900	6 
901	18 
902	20 
903	11 
904	11 
905	19 
906	21 
907	6 
908	18 
909	21 
910	10 
911	1 
912	6 
913	6 
914	15 
915	17 
916	3 
917	17 
918	10 
919	17 
920	1 4 
921	4 
922	20 
923	5 
924	15 
925	4 
926	3 
927	17 
928	13 
929	1 
930	1 
931	4 
932	15 
933	15 
934	14 
935	17 
936	15 
937	18 
938	7 
939	4 
940	17 
941	9 
942	6 
943	18 
944	17 
945	21 
946	7 
947	6 
948	19 
949	19 
950	7 
951	1 
952	17 
953	7 
954	17 
955	12 
956	6 
957	15 
958	21 
959	19 
960	21 
961	22 
962	17 
963	4 
964	18 
965	1 
966	7 
967	18 
968	16 
969	22 
970	11 
971	6 
972	17 
973	7 
974	10 
975	22 
976	19 
977	10 
978	7 
979	13 
980	17 
981	17 
982	18 
983	6 
984	3 
985	16 19 
986	12 
987	6 
988	8 
989	11 
990	14 
991	8 
992	16 
993	21 
994	4 
995	11 
996	9 
997	10 
998	7 
999	4 
1000	20 
