73211	2368731	
229795	2368731	
445933	2368731	
465136	2368731	
483429	2368731	
623544	2368731	
723520	2368731	
917625	2368731	
1008994	2368731	
1012699	2368731	
1015130	2368731	
991136	2368731	
1003729	2368731	
1368481	2368731	
1517716	2368731	
1217110	2368731	
1217760	2368731	
1218393	2368731	
1337150	2368731	
1190604	2368731	
1370912	2368731	
1377626	2368731	
1247608	2368731	
1263616	2368731	
1461428	2368731	
1288378	2368731	
1351477	2368731	
1511569	2368731	
1359670	2368731	
1356581	2368731	
1357167	2368731	
1358777	2368731	
1411891	2368731	
1411259	2368731	
1411264	2368731	
1411269	2368731	
1411270	2368731	
1411321	2368731	
1411349	2368731	
1411495	2368731	
1411568	2368731	
1483021	2368731	
1664165	2368731	
1603002	2368731	
1644647	2368731	
1534205	2368731	
1564499	2368731	
1535305	2368731	
1650982	2368731	
1652057	2368731	
1696551	2368731	
1729813	2368731	
1733202	2368731	
1735139	2368731	
1736107	2368731	
1712754	2368731	
1802985	2368731	
1753822	2368731	
1753875	2368731	
1753879	2368731	
1753887	2368731	
1823306	2368731	
1758060	2368731	
1828623	2368731	
1829216	2368731	
1877046	2368731	
1842627	2368731	
1834215	2368731	
1834985	2368731	
1824270	2368731	
1824271	2368731	
1824417	2368731	
1825063	2368731	
1917633	2368731	
2028188	2368731	
2072124	2368731	
2297757	2368731	
2368670	2368731	
2368671	2368731	
2368680	2368731	
2368692	2368731	
2368694	2368731	
2368722	2368731	
2368728	2368731	
2368731	2368734	
2368731	2368741	
2368731	2368743	
2368731	2368747	
2368731	2368748	
2368731	2368757	
2368731	2368764	
2368731	2368770	
2368731	2368781	
2368731	2368788	
2368731	2368792	
2368731	2368793	
2368731	2368797	
2368731	2368799	
2368731	2368800	
2368731	2368801	
2368731	2368810	
2368731	2368812	
2368731	2368819	
2368731	2368837	
2368731	2368846	
2368731	2368855	
2368731	2368856	
2368731	2368858	
2368731	2368860	
2368731	2368865	
2368731	2368872	
2368731	2368879	
2368731	2368880	
2368731	2368884	
2368731	2368892	
2368731	2368893	
2368731	2368894	
2368731	2368895	
2368731	2368906	
2368731	2368908	
2368731	2368914	
2368731	2368915	
2368731	2368916	
2368731	2368929	
2368731	2368930	
2368731	2368936	
2368731	2368939	
2368731	2368944	
2368731	2368956	
2368731	2368982	
2368731	2368995	
2368731	2368998	
2368731	2638201	
2368731	2662446	
2368731	2684878	
2368731	2822070	
2368731	2898337	
2368731	2903246	
2368731	3021837	
2368731	3047722	
26292	73211	
