1	9
1	387
1	415
2	117
2	202
2	664
3	454
3	491
4	680
4	810
5	46
5	445
5	774
6	795
6	859
6	901
7	284
7	576
7	944
8	570
8	604
8	694
9	1
9	387
9	447
10	295
10	557
10	642
11	270
11	406
11	844
12	79
12	637
12	1000
13	110
13	296
13	445
14	94
14	381
14	1000
15	535
15	597
16	973
16	975
16	983
17	79
17	465
17	637
18	947
18	967
18	982
19	643
19	663
19	811
20	338
20	550
20	658
21	350
21	480
21	536
22	423
22	558
22	812
23	512
23	595
24	493
24	494
25	415
25	447
25	774
26	895
26	934
26	952
27	876
27	906
27	930
28	65
28	130
28	402
29	869
29	906
29	930
30	569
30	674
30	689
31	75
31	924
31	949
32	803
32	874
32	940
33	171
33	580
34	632
34	773
34	864
35	948
35	970
35	992
36	576
36	940
36	996
37	123
37	266
37	365
38	124
38	494
38	754
39	350
39	480
39	536
40	958
40	973
40	983
41	485
41	531
42	605
42	806
42	813
43	462
43	505
43	709
44	305
44	404
44	495
45	938
45	959
45	984
46	5
46	110
46	445
47	839
47	911
47	920
48	126
48	214
48	549
49	105
49	138
49	189
50	724
50	882
50	990
51	382
51	438
51	473
52	84
52	92
52	614
53	545
53	652
53	786
54	555
54	779
54	916
55	752
55	857
55	882
56	255
56	272
56	320
57	289
57	619
57	964
58	939
58	971
58	996
59	206
59	553
59	632
60	533
60	720
60	820
61	468
61	607
62	283
62	468
62	607
63	764
63	798
63	828
64	967
64	989
64	997
65	28
65	511
65	881
66	423
66	558
66	812
67	518
67	592
67	665
68	721
68	792
68	932
69	80
69	88
69	184
70	198
70	672
70	949
71	563
71	619
71	964
72	593
72	650
72	815
73	898
73	946
73	980
74	337
74	382
74	438
75	31
75	679
75	737
76	606
76	668
76	751
77	768
77	863
77	868
78	409
78	867
78	949
79	12
79	17
79	1000
80	69
80	349
80	444
81	675
81	769
81	777
82	373
82	701
83	107
83	636
83	962
84	52
84	614
84	867
85	967
85	989
85	997
86	408
86	456
87	393
87	497
87	913
88	69
88	100
88	832
89	139
89	193
89	358
90	875
90	905
90	917
91	696
91	896
91	922
92	52
92	614
92	867
93	675
93	769
93	777
94	14
94	150
94	867
95	158
95	535
95	597
96	904
96	986
96	993
97	895
97	934
97	988
98	934
98	952
98	988
99	449
99	540
99	628
100	88
100	349
100	832
101	152
101	430
101	806
102	551
102	674
102	689
103	138
103	189
103	294
104	431
104	911
105	49
105	138
105	189
106	816
106	926
106	935
107	83
107	562
107	773
108	167
108	262
108	813
109	809
109	830
109	838
110	13
110	46
110	296
111	528
111	539
111	595
112	345
112	603
112	673
113	893
114	150
114	381
114	1000
115	177
115	299
115	333
116	422
116	740
116	933
117	2
117	455
117	664
118	839
118	911
118	920
119	357
119	684
119	722
120	655
120	911
120	920
121	228
121	408
121	456
122	368
122	422
122	490
123	37
123	365
123	471
124	38
124	493
124	494
125	417
125	466
125	642
126	48
126	159
126	549
127	653
127	785
127	790
128	854
128	914
128	966
129	469
129	558
129	812
130	28
130	402
131	421
131	576
131	944
132	857
132	902
132	990
133	875
133	905
133	917
134	592
134	665
134	715
135	436
135	995
136	764
136	798
136	828
137	606
137	668
137	751
138	49
138	103
138	105
139	89
139	142
139	164
140	866
140	895
140	988
141	803
141	874
141	940
142	139
142	618
142	628
143	318
143	404
143	495
144	971
144	996
144	998
145	505
145	596
145	824
146	434
146	515
146	870
147	342
147	870
148	735
148	800
148	990
149	336
149	521
149	673
150	94
150	114
150	1000
151	575
151	633
151	893
152	101
152	806
152	813
153	775
153	887
153	918
154	702
154	877
154	910
155	843
155	909
155	943
156	386
156	464
156	531
157	477
157	849
158	95
158	535
158	597
159	126
159	245
159	549
160	786
160	828
161	941
161	954
161	955
162	183
162	522
162	537
163	555
163	840
163	916
164	139
164	308
164	832
165	653
165	785
165	790
166	548
166	641
166	723
167	108
167	330
167	661
168	281
168	373
168	701
169	583
169	703
169	810
170	967
170	982
170	989
171	33
171	499
171	580
172	937
172	945
172	953
173	700
173	830
173	838
174	817
174	986
174	993
175	270
175	406
175	433
176	556
176	672
176	949
177	115
177	304
177	333
178	202
178	455
178	664
179	803
179	874
179	940
180	820
180	931
180	972
181	919
181	966
181	979
182	829
182	835
183	162
183	253
183	537
184	69
184	349
184	444
185	982
185	989
185	997
186	512
186	539
186	595
187	914
187	966
187	979
188	510
188	640
188	697
189	49
189	103
189	105
190	625
190	921
190	961
191	791
191	824
191	913
192	866
192	934
192	952
193	89
193	308
193	832
194	677
194	684
194	722
195	506
195	874
195	940
196	897
196	928
196	978
197	317
197	867
198	70
198	556
198	672
199	853
199	856
199	862
200	222
200	680
200	810
201	432
201	748
201	960
202	2
202	178
202	664
203	935
203	957
203	974
204	526
204	986
204	993
205	711
205	730
205	814
206	59
206	460
206	864
207	220
207	499
207	580
208	306
208	652
208	786
209	646
209	711
209	814
210	372
210	543
210	554
211	442
211	611
211	739
212	339
212	739
212	747
213	941
213	954
213	955
214	48
214	245
214	549
215	541
215	785
215	790
216	543
216	554
216	924
217	587
217	746
217	893
218	605
218	806
218	813
219	946
219	963
219	980
220	207
220	499
220	580
221	660
221	863
221	960
222	200
222	703
222	810
223	755
223	759
223	923
224	875
224	905
224	917
225	897
225	928
225	978
226	449
226	540
226	628
227	402
227	511
227	881
228	121
228	408
228	456
229	340
229	645
229	832
230	594
230	769
230	777
231	401
231	896
231	922
232	864
232	956
232	962
233	419
233	969
233	995
234	336
234	521
234	673
235	411
235	502
235	532
236	884
236	963
236	980
237	412
237	559
237	991
238	875
238	905
238	917
239	271
239	475
239	968
240	347
240	396
240	581
241	971
241	985
241	998
242	472
242	604
242	694
243	620
243	785
243	790
244	409
244	867
244	949
245	159
245	214
245	549
246	545
246	652
246	786
247	364
247	379
247	437
248	758
248	798
248	828
249	956
249	962
250	654
250	779
250	916
251	669
251	682
251	791
252	553
252	632
252	864
253	183
253	537
253	564
254	536
254	607
255	56
255	268
255	320
256	885
256	985
256	998
257	641
257	723
257	991
258	899
258	987
258	994
259	655
259	839
259	920
260	266
260	365
