26709	101261	
1536	101261	
15768	101261	
6741	101261	
11583	101261	
18604	101261	
35236	101261	
48111	101261	
40907	101261	
58886	101261	
58917	101261	
73864	101261	
69632	101261	
72582	101261	
99183	101261	
99188	101261	
99199	101261	
99206	101261	
99207	101261	
99226	101261	
99228	101261	
99235	101261	
101241	101261	
101251	101261	
101261	101276	
101261	101279	
101261	101312	
101261	101334	
101261	101342	
101261	127042	
101261	152847	
101261	163981	
101261	181359	
101261	186844	
101261	197725	
101261	200320	
101261	220708	
101261	231683	
101261	245257	
101261	277684	
101261	282643	
101261	284141	
101261	284149	
101261	284470	
101261	286238	
101261	290827	
101261	305664	
101261	305675	
101261	305690	
101261	305697	
101261	305699	
101261	305704	
101261	305707	
101261	305716	
101261	305723	
101261	305738	
101261	305744	
101261	305746	
101261	305749	
101261	305755	
101261	305756	
101261	305763	
101261	305769	
101261	305770	
101261	305771	
101261	305775	
101261	305787	
101261	305797	
101261	324624	
101261	330809	
101261	410695	
101261	414524	
101261	442236	
101261	490971	
101261	490973	
101261	532197	
101261	581927	
101261	581942	
101261	612351	
101261	619215	
101261	621907	
101261	621915	
101261	621924	
101261	621925	
101261	622492	
101261	641111	
101261	641112	
101261	641115	
101261	641116	
101261	641117	
101261	641119	
101261	641121	
101261	645172	
101261	645176	
101261	684571	
101261	692752	
101261	713561	
101261	736212	
101261	774717	
101261	774833	
101261	822120	
101261	897264	
101261	904389	
101261	917903	
101261	961897	
101261	962792	
101261	1926676	
101261	1926718	
101261	2008446	
101261	2015807	
101261	2064403	
101261	2198002	
101261	2198569	
101261	2198572	
101261	2198573	
101261	2198574	
101261	2198580	
101261	2273411	
101261	2275838	
101261	2276479	
101261	2287863	
101261	2299220	
101261	2310574	
101261	2357676	
101261	2357695	
101261	2536390	
101261	2554144	
101261	2611221	
101261	2703711	
101261	2710535	
101261	2710821	
101261	2712952	
101261	2712958	
101261	2720928	
101261	2721942	
101261	2721974	
101261	2721980	
101261	2722308	
101261	2722309	
101261	2722317	
101261	2722320	
101261	2722321	
101261	2797393	
101261	2823157	
101261	3025200	
2	26709	
1002	15768	
26698	26709	
26709	26725	
26709	36747	
26709	36973	
26709	52261	
26709	66709	
26709	69641	
26709	73864	
26709	74190	
26709	76050	
26709	76611	
26709	76804	
26709	77336	
26709	93956	
26709	94466	
26709	97661	
26709	97850	
26709	99168	
26709	99177	
26709	99183	
26709	99188	
26709	99192	
26709	99198	
26709	99199	
26709	99200	
26709	99202	
