1405	100026	
27112	100026	
44772	100026	
100019	100026	
100020	100026	
100023	100026	
100024	100026	
100025	100026	
100026	100027	
100026	100028	
100026	100030	
100026	100037	
100026	100038	
100026	100041	
100026	100042	
100026	100043	
100026	100046	
100026	100048	
100026	121924	
100026	124619	
100026	124631	
100026	124640	
100026	124697	
100026	124698	
100026	151801	
100026	158096	
100026	159415	
100026	160952	
100026	160969	
100026	160971	
100026	160989	
100026	161327	
100026	170236	
100026	218513	
100026	282411	
100026	336498	
100026	398715	
100026	408733	
100026	517642	
100026	524318	
100026	567816	
100026	631305	
100026	635695	
100026	683120	
100026	719385	
100026	743005	
100026	745031	
100026	841904	
100026	856950	
100026	1882818	
100026	1882823	
100026	1903723	
100026	2063530	
100026	2063555	
100026	2142837	
100026	2230059	
100026	2248235	
100026	2290530	
100026	2715897	
100026	2717304	
100026	2717305	
100026	2717306	
100026	2717307	
100026	2717311	
100026	2717315	
100026	2717316	
100026	2717319	
100026	2717320	
100026	2717322	
100026	2812855	
4035	218513	
6019	151801	
6019	282411	
477	27112	
1940	121924	
1975	100025	
2057	124619	
2057	124631	
2057	124640	
2057	124697	
2057	124698	
4293	160952	
4329	100037	
4331	100028	
3030	124640	
8817	124640	
8285	100046	
4637	100028	
4637	218513	
8160	151801	
8670	124619	
4571	151801	
3229	170236	
3391	100037	
3563	160989	
683	44772	
2656	27112	
2656	124619	
2656	124631	
2656	124640	
2656	124697	
2656	124698	
2656	160969	
2656	160971	
2656	160989	
2656	161327	
2678	159415	
9544	100037	
9576	124631	
7226	100028	
5434	151801	
4528	100025	
2671	151801	
2681	27112	
2681	124619	
2681	124631	
2681	124640	
2681	124697	
2681	124698	
2681	160952	
2681	160969	
2681	160971	
2681	160989	
2684	124619	
2684	124631	
2693	124619	
2693	124631	
2693	124640	
2693	124697	
2693	124698	
2693	161327	
2694	124631	
2694	158096	
125	1405	
12459	517642	
2302	841904	
7553	27112	
7553	124640	
7553	160969	
7553	160971	
7553	160989	
2861	160969	
2864	100027	
2909	124631	
2913	159415	
2956	170236	
2971	160969	
1268	1405	
1289	1405	
1293	1405	
1294	1405	
1303	1405	
1372	1405	
1377	1405	
1378	1405	
1397	1405	
1405	1409	
1405	73779	
1405	78579	
1405	83297	
1405	83316	
1405	83325	
1405	87654	
1405	100019	
1405	100020	
1405	100021	
1405	100022	
1405	100023	
1405	100024	
1405	100025	
1405	100027	
1405	100028	
1405	100029	
1405	100030	
1405	100031	
1405	100032	
1405	100033	
1405	100034	
1405	100035	
1405	100036	
1405	100037	
1405	100038	
1405	100039	
1405	100040	
1405	100041	
1405	100042	
1405	100043	
1405	100044	
1405	100045	
1405	100046	
1405	100047	
1405	100048	
1405	100049	
1405	409395	
1405	428877	
1405	938860	
11536	100025	
11537	100042	
11546	100025	
11554	100025	
11559	100025	
11560	100025	
11565	100025	
11567	100025	
6044	100025	
9601	159415	
10572	100025	
16140	124619	
16140	124640	
16156	336498	
16164	160971	
21428	100038	
7780	124619	
7780	124631	
7780	124640	
7780	124698	
7780	160969	
7780	160971	
7780	161327	
7780	336498	
7785	124619	
7785	124631	
7785	124640	
7785	124697	
7785	124698	
7785	160969	
7785	161327	
6269	100048	
7355	100038	
8897	100038	
8897	100048	
8925	398715	
8961	398715	
13029	100037	
9387	159415	
9387	161327	
9401	159415	
9401	161327	
9401	408733	
9402	124631	
13985	100027	
9677	160971	
18754	124697	
18772	635695	
15471	160971	
9301	100028	
9317	159415	
11015	100028	
11036	100028	
10590	100020	
10638	124619	
25332	100028	
18507	27112	
18507	282411	
18507	631305	
17383	398715	
17410	100042	
17520	517642	
10739	2717306	
14913	100037	
14964	159415	
15051	100028	
15079	160989	
15079	218513	
15079	282411	
15079	567816	
15105	100028	
25425	27112	
30928	159415	
27260	151801	
27260	218513	
27260	282411	
27260	567816	
28945	100028	
28945	100037	
28945	124631	
30365	517642	
30375	100025	
30504	160971	
16480	160971	
47988	100037	
47988	124631	
65142	100028	
32864	567816	
28171	100028	
20669	100028	
20669	517642	
21759	100024	
12841	27112	
12841	159415	
12870	27112	
12870	159415	
12887	524318	
12892	159415	
12908	159415	
12925	100025	
12925	159415	
12928	159415	
12978	27112	
12978	159415	
36712	124619	
36969	100030	
37007	124631	
37044	517642	
18427	124698	
18471	100037	
22432	27112	
20831	631305	
20010	124640	
23990	158096	
16229	27112	
16229	44772	
16229	124619	
16229	124631	
16229	124640	
16229	124697	
16229	124698	
16229	160969	
16229	160971	
16229	160989	
16229	161327	
16230	100037	
16230	124631	
16232	398715	
15826	27112	
22355	124640	
32690	160971	
19111	100028	
22758	719385	
18929	124619	
21130	683120	
21163	100037	
25744	27112	
24559	745031	
20213	27112	
20213	151801	
20213	160971	
20213	282411	
20213	631305	
33478	743005	
24337	743005	
24364	160971	
24379	27112	
24398	124698	
30982	100037	
31005	100037	
31007	100037	
31021	100037	
31026	100037	
31028	100037	
31029	100037	
31033	100037	
31034	100037	
31042	100037	
31058	100037	
31062	100037	
31072	100037	
31082	100037	
31084	100037	
31085	100037	
31089	100037	
31113	100037	
24980	158096	
23063	158096	
31159	100028	
31178	743005	
31178	841904	
29087	100038	
29432	100037	
25237	100025	
32332	567816	
32359	124640	
32359	567816	
32359	683120	
32387	2717311	
32419	2717311	
32422	2717311	
32456	567816	
32493	856950	
28863	100025	
29186	161327	
29191	151801	
29191	282411	
29221	100037	
29626	151801	
36134	158096	
33816	100038	
27057	27112	
27106	27112	
27112	29191	
27112	30971	
27112	52251	
27112	62769	
27112	69075	
27112	71486	
27112	76043	
27112	77878	
27112	90198	
27112	90946	
27112	106554	
27112	108696	
27112	108716	
27112	114632	
27112	114644	
27112	114653	
27112	114654	
27112	119333	
27112	120291	
27112	120585	
27112	124616	
27112	124619	
27112	124631	
27112	124640	
27112	124677	
27112	128747	
27112	132554	
27112	136325	
27112	139371	
27112	143433	
27112	157716	
27112	158564	
27112	159323	
27112	160957	
27112	160960	
27112	160968	
27112	160971	
27112	160988	
27112	160989	
27112	160996	
27112	161324	
27112	161333	
27112	161335	
27112	164286	
27112	166001	
27112	166945	
27112	169533	
27112	171389	
27112	187525	
27112	196870	
27112	206151	
27112	220745	
27112	259704	
27112	264619	
27112	275133	
27112	278936	
27112	282046	
27112	282400	
27112	306067	
27112	323631	
27112	328944	
27112	331222	
27112	331223	
27112	332147	
27112	335600	
27112	339993	
27112	345631	
27112	349515	
27112	373772	
27112	375629	
27112	378295	
27112	398411	
27112	399547	
27112	412795	
27112	424057	
27112	424157	
27112	512497	
27112	521477	
27112	523614	
27112	523710	
27112	524569	
27112	524571	
27112	626016	
27112	677300	
27112	702663	
27112	702675	
27112	742623	
27112	743038	
27112	762016	
27112	762024	
27112	762026	
27112	782186	
27112	782194	
27112	784159	
27112	784160	
27112	784161	
27112	784162	
27112	784163	
27112	784164	
27112	2880066	
27112	2967166	
27424	151801	
37376	100028	
41592	159415	
41604	100038	
33874	160969	
41289	124640	
41345	158096	
41345	160971	
50145	100042	
37841	100025	
41226	100028	
31426	743005	
35946	160989	
35991	100037	
33656	151801	
33656	398715	
35269	159415	
37939	44772	
37939	124631	
37939	124640	
37939	124698	
37939	336498	
34917	398715	
34928	160989	
34715	159415	
34186	517642	
34196	524318	
34205	517642	
39561	517642	
39496	100046	
39502	100025	
39502	100027	
48182	100037	
35332	124619	
35332	124631	
35392	124619	
35392	124631	
35460	124619	
35460	124631	
35654	100020	
35654	100037	
41646	100037	
39457	124640	
48326	100048	
46836	100038	
47900	100019	
47925	124640	
47977	160971	
48624	160971	
50327	124697	
40772	100024	
41400	160989	
53059	100019	
45068	124697	
44772	65210	
44772	124619	
44772	124631	
44772	124640	
44772	124698	
44772	127516	
44772	157738	
44772	160960	
44772	160969	
44772	160971	
44772	160989	
44772	160997	
44772	169588	
44772	234213	
44772	283307	
44772	336498	
44772	1882804	
44772	1882809	
44772	1882813	
44772	1882816	
44772	1882818	
44772	1882821	
44772	1882823	
44772	1882825	
44792	100037	
44834	100037	
51612	100037	
41934	524318	
47187	1903723	
45289	1903723	
45622	160969	
49382	524318	
57304	1903723	
57306	524318	
57331	1903723	
57450	1903723	
57462	1903723	
53890	1903723	
50523	160989	
50537	743005	
50565	743005	
64284	524318	
59603	124640	
49775	158096	
49790	160989	
49832	170236	
49929	124640	
49994	160989	
53357	124640	
51338	159415	
52933	100037	
52933	160971	
52258	159415	
52274	161327	
52289	158096	
68306	1903723	
53625	124640	
51012	160989	
54186	124640	
60885	124619	
60885	124640	
60885	160971	
60885	160989	
60885	745031	
60897	100037	
58991	160989	
59972	2812855	
60042	100025	
56641	158096	
56779	158096	
53279	567816	
55543	1903723	
55016	1903723	
73742	161327	
56473	2142837	
55437	159415	
55460	398715	
55468	100028	
55477	159415	
55478	124619	
55478	151801	
55478	218513	
55478	398715	
55478	631305	
55478	2063530	
55478	2063555	
58121	336498	
63969	124619	
58028	100028	
59942	159415	
65108	100028	
65164	100028	
65223	100028	
65227	100028	
65246	100028	
65260	100028	
65272	100028	
65287	100028	
65289	100028	
68011	2290530	
66221	124640	
66290	161327	
66022	100037	
66024	524318	
66051	524318	
75875	524318	
76262	160971	
76948	524318	
76952	100043	
76989	1903723	
77028	124698	
77118	158096	
77243	160989	
77368	1882823	
77368	2812855	
63854	151801	
63921	100025	
60743	635695	
60400	100019	
60400	100027	
60428	100027	
60443	100024	
60483	100025	
83038	100024	
65882	159415	
62570	160971	
62608	2230059	
62289	398715	
62295	124619	
62295	124697	
62356	170236	
66777	170236	
62414	158096	
62448	151801	
62448	218513	
61899	170236	
61928	161327	
61975	124698	
61980	160989	
62833	159415	
62835	159415	
64724	398715	
64728	124619	
64728	170236	
65657	100048	
65782	2812855	
65786	124619	
65786	124640	
65786	151801	
65786	2063530	
65786	2812855	
65789	151801	
65806	159415	
68911	161327	
68938	635695	
69068	100037	
69071	124640	
64776	2248235	
65051	170236	
68513	159415	
68513	160969	
68513	743005	
66693	160989	
66529	100028	
91705	524318	
72575	160989	
69379	635695	
67847	2812855	
67854	398715	
67865	159415	
68101	524318	
72783	635695	
72788	635695	
72789	124640	
72789	124697	
72789	124698	
72789	160989	
72789	408733	
72789	635695	
72789	1882818	
72801	635695	
72810	635695	
72811	635695	
72818	635695	
70160	100025	
77519	100028	
69715	159415	
69762	100028	
69830	100028	
89952	524318	
89994	1882818	
70780	170236	
70782	151801	
70808	151801	
70808	218513	
71673	161327	
71979	100028	
75334	517642	
75391	100028	
75405	160969	
71516	124640	
71535	170236	
71551	517642	
71588	124640	
71670	158096	
71731	159415	
71847	100038	
71872	100028	
71971	151801	
71987	100028	
